"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","338.79","1434","204.76","1324","I feel bad for these guys -->","165"
"Alaska","291.47","333","261.38","428","I feel bad for these guys -->","35"
"Arizona","300.4","2458","210.71","2215","I feel bad for these guys -->","292"
"Arkansas","345.2","783","180.25","751","I feel bad for these guys -->","138"
"California","244.95","15514","190.92","17504","I feel bad for these guys -->","1005"
"Colorado","237.63","2922","196.98","2561","I feel bad for these guys -->","169"
"Connecticut","340.77","1692","270.97","1840","I feel bad for these guys -->","115"
"Delaware","365.27","462","233.2","400","I feel bad for these guys -->","39"
"District of Columbia","350.56","608","288.37","520","I feel bad for these guys -->","48"
"Florida","301.96","8769","217.99","7491","I feel bad for these guys -->","653"
"Georgia","326.57","4133","217.46","3153","I feel bad for these guys -->","287"
"Hawaii","310.47","423","268.39","478","I feel bad for these guys -->","29"
"Idaho","275.5","407","247.59","614","I feel bad for these guys -->","34"
"Illinois","356.18","5253","283.11","5055","I feel bad for these guys -->","420"
"Indiana","332.64","2225","213.92","2055","I feel bad for these guys -->","312"
"Iowa","365.38","905","288.51","931","I feel bad for these guys -->","114"
"Kansas","350.79","1087","262.74","908","I feel bad for these guys -->","130"
"Kentucky","338.83","1377","174.04","1369","I feel bad for these guys -->","170"
"Louisiana","365.32","1421","243.76","1239","I feel bad for these guys -->","299"
"Maine","314.77","571","244.06","603","I feel bad for these guys -->","59"
"Montana","265.99","703","250.51","345","I feel bad for these guys -->","30"
"Nebraska","340.43","659","248.83","665","I feel bad for these guys -->","74"
"Nevada","267.95","1151","229.73","1301","I feel bad for these guys -->","76"
"New Hampshire","356.55","553","290.94","605","I feel bad for these guys -->","49"
"New Jersey","348.51","2866","287.81","3831","I feel bad for these guys -->","241"
"New Mexico","288.21","735","203.3","599","I feel bad for these guys -->","59"
"New York","346.42","7346","264.72","7988","I feel bad for these guys -->","584"
"North Carolina","347.71","3776","245.29","2749","I feel bad for these guys -->","291"
"North Dakota","394.68","195","346.31","291","I feel bad for these guys -->","22"
"Ohio","334.35","3950","218.21","3935","I feel bad for these guys -->","515"
"Oklahoma","364.32","1002","234.18","972","I feel bad for these guys -->","178"
"Oregon","207.9","2048","182.08","1819","I feel bad for these guys -->","85"
"Maryland","369.37","2636","253.23","2236","I feel bad for these guys -->","186"
"Massachusetts","349.26","3764","288.5","3443","I feel bad for these guys -->","274"
"Michigan","290.61","3792","273.08","3415","I feel bad for these guys -->","279"
"Minnesota","354.18","2195","276.02","2236","I feel bad for these guys -->","118"
"Mississippi","337.09","564","145.96","498","I feel bad for these guys -->","134"
"Missouri","357.66","2068","245.88","1928","I feel bad for these guys -->","279"
"Pennsylvania","364.75","5142","268.39","4508","I feel bad for these guys -->","479"
"Rhode Island","319.76","671","258.19","490","I feel bad for these guys -->","43"
"South Carolina","340.8","1556","203.25","1270","I feel bad for these guys -->","156"
"South Dakota","376.71","206","348.54","233","I feel bad for these guys -->","25"
"Tennessee","351.51","2073","226.45","1718","I feel bad for these guys -->","203"
"Texas","336.72","7689","232.44","7832","I feel bad for these guys -->","1091"
"Utah","287.57","891","238.03","970","I feel bad for these guys -->","58"
"Vermont","374.09","336","312.76","336","I feel bad for these guys -->","29"
"Virginia","366.69","3239","292.18","2801","I feel bad for these guys -->","263"
"Washington","233.26","3110","189.33","3260","I feel bad for these guys -->","145"
"West Virginia","354.6","511","217.07","498","I feel bad for these guys -->","58"
"Wisconsin","352.34","2087","272.95","1994","I feel bad for these guys -->","154"
"Wyoming","328.51","119","355.57","175","I feel bad for these guys -->","12"
