"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.3","1237","$205.25","1112","$143.98","143"
"Alaska","$287.83","293","$256.95","350","$375.82","27"
"Arizona","$301.5","2197","$209.15","1902","$194.11","254"
"Arkansas","$352.04","681","$184.67","633","$129.02","128"
"California","$246.2","13634","$192.03","14856","$192.36","880"
"Colorado","$236.83","2562","$196.49","2139","$228.07","153"
"Connecticut","$345.2","1457","$274.67","1542","$249.46","99"
"Delaware","$370.6","398","$227.79","321","$209.72","38"
"District of Columbia","$347","503","$290.61","419","$214.01","45"
"Florida","$304.32","7611","$218.53","6239","$152.28","587"
"Georgia","$329.18","3587","$215.02","2648","$154.02","252"
"Hawaii","$314","371","$275.71","410","$167.62","27"
"Idaho","$274.75","351","$255.16","519","$139.21","27"
"Illinois","$356.8","4600","$286.06","4194","$189.29","378"
"Indiana","$334.32","1921","$209.7","1706","$157.35","275"
"Iowa","$370.39","788","$291.25","769","$247.1","110"
"Kansas","$351.24","956","$261.88","757","$120.19","119"
"Kentucky","$338.2","1182","$182.85","1148","$123.77","152"
"Louisiana","$370.12","1230","$244.2","1031","$147.57","260"
"Maine","$318.71","509","$258.29","499","$216.72","56"
"Montana","$268.66","635","$250.61","307","$660.67","25"
"Nebraska","$344.29","584","$251.06","575","$140.02","68"
"Nevada","$268.47","1013","$227.02","1089","$243.46","66"
"New Hampshire","$360.74","484","$290.82","513","$677.38","41"
"New Jersey","$352.49","2513","$290.94","3241","$231.78","216"
"New Mexico","$290.89","635","$201.35","513","$80.21","47"
"New York","$349.3","6486","$266.71","6750","$205.32","526"
"North Carolina","$353.46","3237","$245.05","2273","$150.93","254"
"North Dakota","$392.48","166","$351.03","242","$334.13","18"
"Ohio","$336.34","3475","$215.86","3334","$164.6","448"
"Oklahoma","$366.35","863","$232.24","809","$120.93","154"
"Oregon","$210.09","1805","$185.99","1534","$165.75","75"
"Maryland","$375.08","2268","$249.97","1833","$189.38","168"
"Massachusetts","$350.46","3261","$294.65","2852","$219.78","241"
"Michigan","$295.28","3376","$278.53","2911","$272.58","248"
"Minnesota","$367.48","1954","$277.05","1851","$183.45","108"
"Mississippi","$340.63","482","$146.46","414","$140.95","119"
"Missouri","$368.47","1806","$244.66","1556","$148.32","232"
"Pennsylvania","$368.5","4446","$267.39","3792","$195.66","419"
"Rhode Island","$330.22","590","$258.73","411","$208.36","35"
"South Carolina","$344.44","1336","$202.49","1068","$186.91","139"
"South Dakota","$387.6","179","$355.3","197","$124.17","21"
"Tennessee","$356.36","1793","$224.81","1451","$188.47","174"
"Texas","$339.63","6835","$233.77","6710","$143.45","972"
"Utah","$291.25","777","$241.44","814","$188.53","50"
"Vermont","$377.32","309","$318.98","269","$190.36","26"
"Virginia","$371.18","2806","$288.36","2316","$223.45","236"
"Washington","$233.51","2656","$190.67","2710","$141.86","123"
"West Virginia","$355.35","437","$214.7","429","$158.25","46"
"Wisconsin","$355.29","1839","$270.91","1634","$241.02","141"
"Wyoming","$355.73","105","$362.56","150","$161.3","11"
