"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.2","1213","$204.39","1087","$145.88","141"
"Alaska","$287.59","286","$256.77","346","$388.58","26"
"Arizona","$302.06","2159","$208.6","1867","$193.93","251"
"Arkansas","$352.46","663","$183.17","620","$129.26","127"
"California","$246.56","13431","$192.85","14585","$191.62","866"
"Colorado","$237.47","2517","$197.4","2092","$226.28","150"
"Connecticut","$345.97","1440","$275.53","1516","$252.31","95"
"Delaware","$371.73","390","$226.24","315","$206.61","36"
"District of Columbia","$346.37","494","$291.42","410","$214.35","44"
"Florida","$304.82","7470","$218.88","6098","$152.55","578"
"Georgia","$329.32","3515","$214.77","2601","$152.82","249"
"Hawaii","$314.67","365","$276.77","404","$167.62","27"
"Idaho","$275.46","350","$256.09","512","$140.27","26"
"Illinois","$357.3","4520","$286.72","4128","$189.87","376"
"Indiana","$334.97","1888","$209.63","1679","$158.28","269"
"Iowa","$370.21","773","$292.62","754","$248.92","109"
"Kansas","$351.22","939","$261.96","740","$121.53","117"
"Kentucky","$340.74","1155","$183.01","1133","$125.28","146"
"Louisiana","$370.02","1211","$243.99","1004","$148.14","258"
"Maine","$319.58","502","$258.65","490","$216.72","56"
"Montana","$268.75","629","$251.45","300","$660.67","25"
"Nebraska","$345.11","578","$250.38","564","$140.02","68"
"Nevada","$267.76","998","$227.33","1067","$250.29","64"
"New Hampshire","$360.8","479","$290.49","505","$677.38","41"
"New Jersey","$352.73","2476","$291.39","3188","$232.13","215"
"New Mexico","$291.31","629","$213.86","493","$75.24","46"
"New York","$350.15","6400","$266.58","6634","$205.61","523"
"North Carolina","$354.13","3187","$245.33","2219","$151.32","248"
"North Dakota","$401.73","164","$364.13","237","$347.51","17"
"Ohio","$335.92","3423","$215.13","3261","$164.9","440"
"Oklahoma","$364.89","854","$230.23","787","$121.24","151"
"Oregon","$210.47","1789","$186.22","1511","$165.54","72"
"Maryland","$376.34","2233","$249.59","1798","$189.87","166"
"Massachusetts","$350.19","3207","$294.14","2805","$217.88","239"
"Michigan","$295.34","3344","$272.55","2852","$229.02","244"
"Minnesota","$367.88","1927","$276.94","1799","$186.51","106"
"Mississippi","$343.84","474","$147.09","406","$141.39","118"
"Missouri","$368.22","1782","$245.17","1516","$148.95","228"
"Pennsylvania","$369.06","4386","$267.65","3711","$193.44","411"
"Rhode Island","$331.15","584","$258.86","406","$201.75","34"
"South Carolina","$344.72","1315","$202.03","1048","$186.19","138"
"South Dakota","$388.48","178","$354.49","193","$124.17","21"
"Tennessee","$356.06","1765","$226.5","1427","$190.39","172"
"Texas","$340.19","6741","$234.47","6559","$142.59","956"
"Utah","$291.65","767","$241.4","798","$187.19","48"
"Vermont","$376.97","301","$319.68","263","$190.36","26"
"Virginia","$371.6","2757","$287.07","2263","$227.05","230"
"Washington","$233.99","2622","$191.13","2666","$143.67","121"
"West Virginia","$358.72","428","$214.67","423","$160.12","45"
"Wisconsin","$356.09","1806","$271.1","1597","$242.49","140"
"Wyoming","$354.72","103","$370.55","148","$161.3","11"
