"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.62","1348","$203.91","1205","$147.74","156"
"Alaska","$287.96","320","$261.04","392","$407.31","32"
"Arizona","$300.93","2342","$209.28","2071","$186.63","277"
"Arkansas","$349.29","727","$182.42","701","$126.2","134"
"California","$245.36","14672","$191.87","16251","$189.4","956"
"Colorado","$238.25","2758","$196.58","2353","$229.01","161"
"Connecticut","$343.27","1565","$272.21","1689","$254.19","104"
"Delaware","$368.32","432","$228.77","360","$204.86","39"
"District of Columbia","$345.6","555","$290.49","470","$209.83","47"
"Florida","$302.28","8256","$217.77","6889","$152.01","617"
"Georgia","$326.93","3875","$215.56","2917","$146.25","276"
"Hawaii","$312.13","396","$273.96","449","$165.55","28"
"Idaho","$276.66","383","$250.03","570","$136.89","29"
"Illinois","$355.93","4917","$283.29","4600","$190.77","403"
"Indiana","$332.94","2083","$210.93","1898","$155.83","289"
"Iowa","$367.62","849","$289.51","851","$249.3","112"
"Kansas","$350.73","1018","$260.98","827","$122.23","129"
"Kentucky","$338.43","1282","$182","1275","$123.79","162"
"Louisiana","$366.57","1337","$245.63","1140","$143.14","281"
"Maine","$317.86","539","$246.04","557","$272.95","59"
"Montana","$267.28","670","$243.05","326","$609.45","28"
"Nebraska","$343.05","619","$250.68","615","$133.37","73"
"Nevada","$268.66","1086","$228.89","1201","$233.04","74"
"New Hampshire","$358.35","519","$289.41","564","$643","44"
"New Jersey","$350.09","2690","$288.41","3530","$227.48","229"
"New Mexico","$290.07","681","$202.09","556","$96.32","57"
"New York","$347.18","6916","$265.78","7391","$209.46","555"
"North Carolina","$350.34","3522","$245.11","2504","$148.96","273"
"North Dakota","$399.42","182","$365.31","265","$335.8","20"
"Ohio","$335.09","3715","$217.4","3658","$163.4","484"
"Oklahoma","$366.18","927","$232.64","899","$118.23","164"
"Oregon","$209.12","1926","$184.42","1675","$175.53","80"
"Maryland","$371.25","2461","$250.52","2032","$187.53","178"
"Massachusetts","$350.47","3539","$290.16","3132","$221.13","258"
"Michigan","$292.48","3597","$276.06","3196","$269.69","264"
"Minnesota","$358.38","2089","$277.39","2051","$184.78","112"
"Mississippi","$336.01","529","$145.89","457","$147.6","126"
"Missouri","$355.42","1946","$244.37","1751","$146.1","268"
"Pennsylvania","$366.72","4798","$266.97","4164","$191.84","444"
"Rhode Island","$323.83","629","$257.45","451","$199.96","40"
"South Carolina","$343.65","1445","$202.02","1177","$187.93","146"
"South Dakota","$381.16","191","$351.27","217","$123.94","22"
"Tennessee","$352.85","1955","$224.83","1598","$185.64","187"
"Texas","$338.05","7300","$232.15","7307","$144.39","1044"
"Utah","$289.63","839","$238.98","892","$204.58","56"
"Vermont","$375.57","327","$318.04","297","$190.36","27"
"Virginia","$368.17","3026","$291.56","2569","$222.89","249"
"Washington","$232.72","2904","$190.09","3004","$138.47","136"
"West Virginia","$353.27","476","$214.94","463","$158.21","51"
"Wisconsin","$353.32","1952","$271.48","1792","$237.56","145"
"Wyoming","$351.78","110","$359.34","162","$161.3","12"
