"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$339.44","1073","$199.4","969","$152.02","129"
"Alaska","$290.91","262","$263.23","306","$388.58","26"
"Arizona","$303.45","1988","$209.95","1670","$197.17","226"
"Arkansas","$360.59","589","$183.33","563","$128.03","116"
"California","$248.29","12416","$193.19","13194","$192.71","791"
"Colorado","$236.88","2260","$197.2","1849","$213.55","134"
"Connecticut","$347.23","1330","$273.64","1363","$257.36","91"
"Delaware","$372.79","360","$225.91","282","$199.88","34"
"District of Columbia","$352.21","452","$292.65","357","$211.38","40"
"Florida","$306.18","6709","$219.57","5412","$157.77","524"
"Georgia","$332.13","3190","$214.29","2339","$154.7","233"
"Hawaii","$308.22","335","$272.55","363","$162.11","26"
"Idaho","$276.69","322","$255.79","456","$133.75","22"
"Illinois","$359.48","4111","$287.43","3755","$181.73","347"
"Indiana","$336.79","1719","$206.62","1498","$161.44","255"
"Iowa","$371.7","710","$293.08","671","$252.24","103"
"Kansas","$355.2","856","$260.87","651","$123.2","110"
"Kentucky","$338.25","1040","$181.39","1013","$125.11","136"
"Louisiana","$375.2","1112","$244.53","897","$151.78","233"
"Maine","$319.95","464","$257.84","444","$214.8","52"
"Montana","$278.98","594","$251.58","267","$734.65","22"
"Nebraska","$352.86","521","$248.93","524","$142.51","63"
"Nevada","$270.47","930","$219.23","956","$231.08","61"
"New Hampshire","$378.23","443","$286.73","464","$561.24","39"
"New Jersey","$355.45","2296","$293.27","2883","$231.68","192"
"New Mexico","$294.63","581","$205.6","448","$63.7","42"
"New York","$352.25","5962","$268.13","6012","$190.23","492"
"North Carolina","$355.68","2881","$247.26","1974","$151.72","233"
"North Dakota","$410.88","141","$334.13","208","$269.55","13"
"Ohio","$336.87","3145","$213.64","2907","$167.82","411"
"Oklahoma","$364.24","777","$229.5","699","$120.54","134"
"Oregon","$212.75","1654","$188.74","1368","$175.34","63"
"Maryland","$379.74","2025","$248.29","1606","$196.11","153"
"Massachusetts","$353.82","2953","$297.16","2542","$217.65","223"
"Michigan","$298.39","3128","$276.66","2604","$228.04","233"
"Minnesota","$370.12","1765","$278.2","1595","$182.59","102"
"Mississippi","$340.43","420","$150.98","359","$137.48","99"
"Missouri","$367.91","1601","$241.87","1329","$151.52","210"
"Pennsylvania","$371.98","3951","$266.23","3319","$193.52","378"
"Rhode Island","$333.76","539","$261.62","366","$201.75","34"
"South Carolina","$347.04","1187","$201.84","931","$171.2","125"
"South Dakota","$386.25","168","$367.48","170","$125.68","20"
"Tennessee","$358","1601","$224.63","1272","$199.5","153"
"Texas","$342.09","6157","$235.98","5851","$142.41","872"
"Utah","$292.31","706","$232.55","702","$168.59","44"
"Vermont","$378.21","284","$323","232","$187.64","25"
"Virginia","$374.12","2548","$287.31","2031","$226.78","212"
"Washington","$235.7","2401","$191.89","2429","$142.94","110"
"West Virginia","$363.09","371","$198.74","384","$158.3","41"
"Wisconsin","$358.21","1673","$269.47","1420","$231.68","130"
"Wyoming","$354.03","94","$378.64","137","$161.3","11"
