"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.01","1529","207.83","1450","I feel bad for these guys -->","182"
"Alaska","303.02","350","270.91","472","I feel bad for these guys -->","37"
"Arizona","298.9","2628","209.59","2413","I feel bad for these guys -->","305"
"Arkansas","342.27","843","207.63","827","I feel bad for these guys -->","145"
"California","244.03","16446","189.52","19041","I feel bad for these guys -->","1090"
"Colorado","243.62","3129","195.3","2846","I feel bad for these guys -->","178"
"Connecticut","337.62","1827","267.87","2055","I feel bad for these guys -->","125"
"Delaware","364.19","490","235","426","I feel bad for these guys -->","41"
"District of Columbia","348.97","653","282.52","574","I feel bad for these guys -->","49"
"Florida","301.15","9331","217","8104","I feel bad for these guys -->","694"
"Georgia","324.27","4404","217.27","3442","I feel bad for these guys -->","303"
"Hawaii","307.88","451","264.4","518","I feel bad for these guys -->","30"
"Idaho","273.98","447","245.14","672","I feel bad for these guys -->","35"
"Illinois","353.78","5591","282.86","5489","I feel bad for these guys -->","448"
"Indiana","332.23","2375","214.37","2235","I feel bad for these guys -->","326"
"Iowa","364.7","968","289.65","1034","I feel bad for these guys -->","120"
"Kansas","350.59","1150","261.22","994","I feel bad for these guys -->","138"
"Kentucky","339","1481","174.33","1494","I feel bad for these guys -->","180"
"Louisiana","361.89","1511","240.59","1344","I feel bad for these guys -->","316"
"Maine","312.13","614","235.02","655","I feel bad for these guys -->","61"
"Montana","265.53","736","241.42","364","I feel bad for these guys -->","32"
"Nebraska","335.92","694","245.58","716","I feel bad for these guys -->","76"
"Nevada","266.78","1227","226.78","1422","I feel bad for these guys -->","78"
"New Hampshire","354.08","596","288.79","652","I feel bad for these guys -->","51"
"New Jersey","345.7","3043","286.58","4167","I feel bad for these guys -->","256"
"New Mexico","288.93","795","219.06","661","I feel bad for these guys -->","67"
"New York","344","7805","263.69","8656","I feel bad for these guys -->","615"
"North Carolina","345.34","4081","246.06","3007","I feel bad for these guys -->","313"
"North Dakota","395.05","210","340.32","326","I feel bad for these guys -->","23"
"Ohio","332.92","4223","218.77","4244","I feel bad for these guys -->","547"
"Oklahoma","354.28","1106","238.45","1065","I feel bad for these guys -->","195"
"Oregon","206.04","2166","181.13","2006","I feel bad for these guys -->","93"
"Maryland","366.03","2848","256.11","2444","I feel bad for these guys -->","193"
"Massachusetts","346.21","3980","286.93","3759","I feel bad for these guys -->","288"
"Michigan","288.63","3979","270.76","3711","I feel bad for these guys -->","294"
"Minnesota","351.8","2352","273.04","2449","I feel bad for these guys -->","128"
"Mississippi","334.15","606","150.65","548","I feel bad for these guys -->","143"
"Missouri","351.77","2205","245.67","2094","I feel bad for these guys -->","299"
"Pennsylvania","363.14","5498","269.27","4939","I feel bad for these guys -->","503"
"Rhode Island","317.06","719","260.02","557","I feel bad for these guys -->","47"
"South Carolina","337.64","1674","206.02","1401","I feel bad for these guys -->","161"
"South Dakota","357.05","222","348.85","254","I feel bad for these guys -->","25"
"Tennessee","349.25","2228","225.9","1901","I feel bad for these guys -->","215"
"Texas","334.37","8191","233.66","8524","I feel bad for these guys -->","1143"
"Utah","290.71","955","238.08","1049","I feel bad for these guys -->","61"
"Vermont","371.51","356","308.89","364","I feel bad for these guys -->","32"
"Virginia","365.12","3483","292.77","3065","I feel bad for these guys -->","283"
"Washington","232.85","3324","188.71","3541","I feel bad for these guys -->","160"
"West Virginia","359.75","549","223.58","543","I feel bad for these guys -->","60"
"Wisconsin","350.53","2232","273.22","2196","I feel bad for these guys -->","167"
"Wyoming","322.29","130","345.11","193","I feel bad for these guys -->","12"
