"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.64","1308","$203.68","1177","$146.12","151"
"Alaska","$285.18","309","$263.07","376","$359.87","30"
"Arizona","$302.51","2283","$208.56","2008","$186.22","272"
"Arkansas","$349.87","710","$184.18","666","$126.41","132"
"California","$245.7","14247","$192.23","15691","$189.77","933"
"Colorado","$236.92","2677","$196.48","2266","$231.56","158"
"Connecticut","$343.69","1514","$273","1621","$258.75","101"
"Delaware","$368.97","410","$225.19","338","$204.86","39"
"District of Columbia","$346.78","534","$291.67","446","$209.83","47"
"Florida","$303.04","8024","$217.87","6634","$151.73","607"
"Georgia","$327","3751","$215.15","2825","$145.33","269"
"Hawaii","$313.34","383","$276.72","435","$165.55","28"
"Idaho","$275.7","367","$251.34","542","$136.89","28"
"Illinois","$356.3","4763","$285.2","4428","$189.96","396"
"Indiana","$333.53","2011","$210.99","1830","$156.69","283"
"Iowa","$367.09","820","$289.38","815","$247.1","110"
"Kansas","$349.97","989","$259.44","795","$120.31","125"
"Kentucky","$339.34","1237","$182.22","1223","$124.06","159"
"Louisiana","$367.87","1302","$244.39","1097","$143.78","276"
"Maine","$317.45","529","$256.46","532","$272.95","59"
"Montana","$267.88","653","$252.01","316","$632.31","27"
"Nebraska","$343.6","608","$250.53","603","$133.37","73"
"Nevada","$268.1","1056","$230.13","1162","$238.93","69"
"New Hampshire","$359.18","505","$290.47","537","$657.98","43"
"New Jersey","$350.54","2610","$289.52","3402","$224.74","222"
"New Mexico","$291.8","662","$201.92","534","$85.81","52"
"New York","$347.49","6726","$266.11","7102","$205.91","542"
"North Carolina","$350.61","3412","$245.39","2416","$151.44","265"
"North Dakota","$400.69","177","$362.88","255","$348.9","19"
"Ohio","$335.92","3618","$216.6","3521","$163.39","469"
"Oklahoma","$365.46","900","$234.21","855","$118.49","161"
"Oregon","$209.54","1861","$185.31","1612","$162.91","79"
"Maryland","$372.16","2373","$250.84","1953","$187.17","174"
"Massachusetts","$350.85","3415","$292.93","3017","$221.92","249"
"Michigan","$294.42","3505","$276.65","3068","$273.42","257"
"Minnesota","$359.5","2041","$278.42","1964","$181.83","109"
"Mississippi","$337.23","516","$146.15","447","$146.82","123"
"Missouri","$364.79","1881","$244.34","1663","$143.53","260"
"Pennsylvania","$367.25","4643","$267.5","4016","$193.06","436"
"Rhode Island","$328.25","615","$256.3","432","$203.71","38"
"South Carolina","$343.76","1402","$201.61","1126","$189.58","142"
"South Dakota","$382.21","187","$351.01","208","$123.94","22"
"Tennessee","$354.31","1890","$224.66","1536","$186.55","177"
"Texas","$338.18","7105","$233.25","7052","$142.79","1018"
"Utah","$289.34","810","$239.19","856","$204.58","56"
"Vermont","$376.94","316","$320.46","284","$190.36","26"
"Virginia","$369.06","2941","$290.24","2474","$222.77","243"
"Washington","$232.34","2754","$190.09","2848","$141.7","130"
"West Virginia","$355.07","463","$215.37","444","$155.8","49"
"Wisconsin","$354.19","1906","$271.28","1725","$237.56","145"
"Wyoming","$350.72","108","$359.79","158","$161.3","12"
