"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","336.99","1546","208.67","1467","I feel bad for these guys -->","182"
"Alaska","303.07","351","270.85","479","I feel bad for these guys -->","37"
"Arizona","298.27","2652","209.27","2444","I feel bad for these guys -->","308"
"Arkansas","341.66","850","208.17","845","I feel bad for these guys -->","145"
"California","243.86","16567","189.38","19237","I feel bad for these guys -->","1100"
"Colorado","243.58","3162","195.22","2900","I feel bad for these guys -->","182"
"Connecticut","336.73","1842","268.15","2080","I feel bad for these guys -->","128"
"Delaware","364.18","491","234.17","433","I feel bad for these guys -->","42"
"District of Columbia","348.21","659","281.99","583","I feel bad for these guys -->","49"
"Florida","300.93","9416","216.83","8202","I feel bad for these guys -->","699"
"Georgia","324.03","4449","217.42","3489","I feel bad for these guys -->","305"
"Hawaii","307.72","454","263.05","526","I feel bad for these guys -->","30"
"Idaho","275.54","452","245.42","676","I feel bad for these guys -->","36"
"Illinois","353.61","5654","282.74","5548","I feel bad for these guys -->","454"
"Indiana","332.46","2395","215.12","2267","I feel bad for these guys -->","327"
"Iowa","365.02","977","289.27","1054","I feel bad for these guys -->","122"
"Kansas","349.76","1168","259.95","1008","I feel bad for these guys -->","138"
"Kentucky","339.28","1498","173.88","1516","I feel bad for these guys -->","180"
"Louisiana","361.93","1526","240.88","1354","I feel bad for these guys -->","321"
"Maine","312.13","621","235.29","659","I feel bad for these guys -->","62"
"Montana","265.51","738","247.13","370","I feel bad for these guys -->","32"
"Nebraska","335.5","696","246.2","728","I feel bad for these guys -->","76"
"Nevada","265.23","1247","226.18","1436","I feel bad for these guys -->","78"
"New Hampshire","353.8","603","288.94","661","I feel bad for these guys -->","51"
"New Jersey","345.35","3069","286.39","4223","I feel bad for these guys -->","256"
"New Mexico","288.64","804","219.19","667","I feel bad for these guys -->","68"
"New York","343.92","7868","263.49","8766","I feel bad for these guys -->","618"
"North Carolina","345.31","4130","245.64","3051","I feel bad for these guys -->","318"
"North Dakota","393.94","213","338.84","328","I feel bad for these guys -->","23"
"Ohio","332.47","4265","219.18","4296","I feel bad for these guys -->","552"
"Oklahoma","353.48","1124","238.25","1076","I feel bad for these guys -->","197"
"Oregon","205.76","2193","180.93","2026","I feel bad for these guys -->","97"
"Maryland","366.05","2875","255.99","2483","I feel bad for these guys -->","193"
"Massachusetts","345.47","4015","285.47","3808","I feel bad for these guys -->","289"
"Michigan","287.81","4005","270.46","3750","I feel bad for these guys -->","297"
"Minnesota","351.35","2374","272.67","2479","I feel bad for these guys -->","129"
"Mississippi","335.37","615","150.94","552","I feel bad for these guys -->","143"
"Missouri","351.7","2227","245.12","2125","I feel bad for these guys -->","300"
"Pennsylvania","362.87","5548","269.25","5009","I feel bad for these guys -->","506"
"Rhode Island","317.06","723","259.4","564","I feel bad for these guys -->","47"
"South Carolina","337.24","1696","205.66","1419","I feel bad for these guys -->","164"
"South Dakota","358.24","223","348.81","256","I feel bad for these guys -->","25"
"Tennessee","347.89","2249","225.82","1925","I feel bad for these guys -->","220"
"Texas","334.08","8283","233.37","8629","I feel bad for these guys -->","1150"
"Utah","290.26","962","237.58","1066","I feel bad for these guys -->","62"
"Vermont","371.11","360","308.89","368","I feel bad for these guys -->","32"
"Virginia","364.87","3531","292.36","3105","I feel bad for these guys -->","288"
"Washington","233.02","3356","189.87","3581","I feel bad for these guys -->","160"
"West Virginia","358.62","556","224.99","548","I feel bad for these guys -->","60"
"Wisconsin","350.55","2253","272.39","2233","I feel bad for these guys -->","167"
"Wyoming","320.39","133","351.3","198","I feel bad for these guys -->","12"
