"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","336.91","1555","209.3","1482","I feel bad for these guys -->","184"
"Alaska","302.91","352","270.42","481","I feel bad for these guys -->","37"
"Arizona","297.95","2669","209.08","2466","I feel bad for these guys -->","308"
"Arkansas","341.53","858","208.27","851","I feel bad for these guys -->","146"
"California","243.68","16648","189.23","19384","I feel bad for these guys -->","1106"
"Colorado","243.22","3177","195.29","2928","I feel bad for these guys -->","185"
"Connecticut","336.44","1848","268.19","2096","I feel bad for these guys -->","129"
"Delaware","363.68","496","234.58","435","I feel bad for these guys -->","42"
"District of Columbia","348.5","663","281.83","589","I feel bad for these guys -->","49"
"Florida","300.88","9472","216.78","8280","I feel bad for these guys -->","702"
"Georgia","323.72","4485","216.54","3520","I feel bad for these guys -->","306"
"Hawaii","307.46","456","261.67","531","I feel bad for these guys -->","30"
"Idaho","274.39","457","244.47","681","I feel bad for these guys -->","36"
"Illinois","353.25","5695","282.65","5583","I feel bad for these guys -->","456"
"Indiana","332.02","2413","215.29","2282","I feel bad for these guys -->","328"
"Iowa","365","981","289.1","1058","I feel bad for these guys -->","122"
"Kansas","349.62","1175","259.69","1016","I feel bad for these guys -->","139"
"Kentucky","339.29","1513","174.07","1527","I feel bad for these guys -->","180"
"Louisiana","361.95","1539","241.36","1367","I feel bad for these guys -->","324"
"Maine","312.46","624","235.11","666","I feel bad for these guys -->","62"
"Montana","265.46","741","246.86","375","I feel bad for these guys -->","32"
"Nebraska","335.45","697","245.59","733","I feel bad for these guys -->","76"
"Nevada","265.54","1253","226.43","1451","I feel bad for these guys -->","78"
"New Hampshire","353.53","606","289.61","662","I feel bad for these guys -->","51"
"New Jersey","345.12","3085","286.07","4270","I feel bad for these guys -->","259"
"New Mexico","287.98","813","219.21","673","I feel bad for these guys -->","68"
"New York","343.62","7912","263.54","8835","I feel bad for these guys -->","620"
"North Carolina","345.2","4152","245.83","3083","I feel bad for these guys -->","320"
"North Dakota","393.97","214","338.2","332","I feel bad for these guys -->","23"
"Ohio","332.3","4298","219.1","4327","I feel bad for these guys -->","554"
"Oklahoma","353.41","1131","238.54","1084","I feel bad for these guys -->","198"
"Oregon","205.48","2206","180.88","2051","I feel bad for these guys -->","98"
"Maryland","365.72","2895","267.55","2503","I feel bad for these guys -->","193"
"Massachusetts","345.01","4038","285.4","3836","I feel bad for these guys -->","291"
"Michigan","287.71","4020","269.96","3779","I feel bad for these guys -->","300"
"Minnesota","348.47","2397","272.33","2509","I feel bad for these guys -->","132"
"Mississippi","336.67","623","151.36","556","I feel bad for these guys -->","145"
"Missouri","351.37","2243","245.09","2136","I feel bad for these guys -->","302"
"Pennsylvania","362.72","5581","269.31","5040","I feel bad for these guys -->","509"
"Rhode Island","317.46","724","258.84","571","I feel bad for these guys -->","47"
"South Carolina","337.16","1710","205.32","1429","I feel bad for these guys -->","164"
"South Dakota","358.24","223","348.05","257","I feel bad for these guys -->","25"
"Tennessee","347.95","2265","226.24","1941","I feel bad for these guys -->","224"
"Texas","333.93","8343","232.71","8704","I feel bad for these guys -->","1158"
"Utah","289.98","966","237.27","1077","I feel bad for these guys -->","62"
"Vermont","370.66","361","308.57","371","I feel bad for these guys -->","32"
"Virginia","364.79","3548","292.11","3134","I feel bad for these guys -->","288"
"Washington","233.07","3379","189.6","3611","I feel bad for these guys -->","161"
"West Virginia","357.91","558","225.78","553","I feel bad for these guys -->","60"
"Wisconsin","350.25","2263","271.97","2253","I feel bad for these guys -->","167"
"Wyoming","320.39","133","351.58","199","I feel bad for these guys -->","12"
