"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","336.48","1566","209.3","1496","I feel bad for these guys -->","188"
"Alaska","302.89","354","270.76","486","I feel bad for these guys -->","37"
"Arizona","297.52","2689","208.74","2488","I feel bad for these guys -->","310"
"Arkansas","341.65","862","208.5","859","I feel bad for these guys -->","146"
"California","243.48","16726","189.14","19508","I feel bad for these guys -->","1113"
"Colorado","243.18","3192","195.78","2942","I feel bad for these guys -->","188"
"Connecticut","336.23","1853","267.12","2115","I feel bad for these guys -->","129"
"Delaware","364.04","500","234.49","440","I feel bad for these guys -->","43"
"District of Columbia","347.69","666","282.43","596","I feel bad for these guys -->","49"
"Florida","300.58","9530","216.6","8361","I feel bad for these guys -->","703"
"Georgia","323.41","4517","216.84","3556","I feel bad for these guys -->","310"
"Hawaii","307.42","460","261.18","536","I feel bad for these guys -->","30"
"Idaho","274.63","461","244.13","684","I feel bad for these guys -->","36"
"Illinois","352.9","5728","282.58","5631","I feel bad for these guys -->","456"
"Indiana","331.72","2426","215.45","2301","I feel bad for these guys -->","332"
"Iowa","364.87","983","289.71","1070","I feel bad for these guys -->","123"
"Kansas","349.45","1180","259.1","1020","I feel bad for these guys -->","141"
"Kentucky","338.93","1520","174.2","1540","I feel bad for these guys -->","180"
"Louisiana","361.61","1554","241.18","1387","I feel bad for these guys -->","324"
"Maine","312.37","626","234.84","668","I feel bad for these guys -->","62"
"Montana","265.58","743","246.61","377","I feel bad for these guys -->","32"
"Nebraska","334.96","701","244.58","739","I feel bad for these guys -->","76"
"Nevada","265.47","1260","226.63","1465","I feel bad for these guys -->","78"
"New Hampshire","353.53","607","288.53","667","I feel bad for these guys -->","51"
"New Jersey","345.1","3104","285.84","4302","I feel bad for these guys -->","261"
"New Mexico","287.86","815","219.28","675","I feel bad for these guys -->","69"
"New York","343.62","7954","263.28","8891","I feel bad for these guys -->","624"
"North Carolina","344.76","4181","245.98","3102","I feel bad for these guys -->","321"
"North Dakota","392.54","215","323.42","334","I feel bad for these guys -->","24"
"Ohio","332.51","4323","218.98","4368","I feel bad for these guys -->","554"
"Oklahoma","353.65","1142","238.05","1090","I feel bad for these guys -->","198"
"Oregon","205.4","2215","180.93","2064","I feel bad for these guys -->","99"
"Maryland","363.94","2921","267.27","2529","I feel bad for these guys -->","194"
"Massachusetts","344.69","4053","285.1","3864","I feel bad for these guys -->","291"
"Michigan","287.58","4039","269.38","3811","I feel bad for these guys -->","302"
"Minnesota","347.84","2415","273.46","2533","I feel bad for these guys -->","133"
"Mississippi","336.4","628","151.21","563","I feel bad for these guys -->","146"
"Missouri","350.97","2256","245.06","2159","I feel bad for these guys -->","303"
"Pennsylvania","362.38","5617","269.39","5078","I feel bad for these guys -->","510"
"Rhode Island","317.17","726","258.66","579","I feel bad for these guys -->","47"
"South Carolina","337.09","1719","205.26","1435","I feel bad for these guys -->","165"
"South Dakota","358.24","223","348.71","258","I feel bad for these guys -->","25"
"Tennessee","348.02","2282","226.22","1960","I feel bad for these guys -->","227"
"Texas","333.81","8387","232.47","8781","I feel bad for these guys -->","1162"
"Utah","289.99","970","236.96","1086","I feel bad for these guys -->","62"
"Vermont","370.46","364","307.42","380","I feel bad for these guys -->","32"
"Virginia","364.66","3573","291.89","3153","I feel bad for these guys -->","290"
"Washington","233.18","3394","188.61","3634","I feel bad for these guys -->","161"
"West Virginia","357.78","559","226","556","I feel bad for these guys -->","60"
"Wisconsin","350.02","2277","271.88","2274","I feel bad for these guys -->","168"
"Wyoming","320.39","133","351.58","199","I feel bad for these guys -->","12"
