"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","338","1866","206.49","1796","I feel bad for these guys -->","216"
"Alaska","294.42","397","264.06","568","I feel bad for these guys -->","41"
"Arizona","297.43","2951","207.93","2827","I feel bad for these guys -->","342"
"Arkansas","334.48","979","211.72","980","I feel bad for these guys -->","169"
"California","241.93","18292","188.88","21787","I feel bad for these guys -->","1220"
"Colorado","241.41","3556","195.31","3379","I feel bad for these guys -->","214"
"Connecticut","332.78","2087","265.43","2475","I feel bad for these guys -->","145"
"Delaware","354.23","558","241.25","501","I feel bad for these guys -->","47"
"District of Columbia","345.31","751","282.04","715","I feel bad for these guys -->","54"
"Florida","298.24","10659","215.73","9563","I feel bad for these guys -->","774"
"Georgia","318.02","5136","216.37","4146","I feel bad for these guys -->","343"
"Hawaii","302.99","526","258.31","610","I feel bad for these guys -->","32"
"Idaho","273.62","504","242.29","781","I feel bad for these guys -->","42"
"Illinois","349.23","6301","279.53","6450","I feel bad for these guys -->","503"
"Indiana","328.93","2707","219.33","2604","I feel bad for these guys -->","357"
"Iowa","362.13","1089","286.76","1212","I feel bad for these guys -->","133"
"Kansas","346.01","1284","261.57","1192","I feel bad for these guys -->","154"
"Kentucky","342.09","1675","184.08","1750","I feel bad for these guys -->","200"
"Louisiana","358.23","1833","239.83","1644","I feel bad for these guys -->","368"
"Maine","303.72","681","233.14","758","I feel bad for these guys -->","72"
"Montana","264.72","783","238.56","441","I feel bad for these guys -->","36"
"Nebraska","331.56","775","240.79","846","I feel bad for these guys -->","77"
"Nevada","265.25","1411","224.31","1631","I feel bad for these guys -->","89"
"New Hampshire","350.4","654","284.99","750","I feel bad for these guys -->","58"
"New Jersey","342.39","3394","283.24","4882","I feel bad for these guys -->","283"
"New Mexico","282.97","898","218.72","767","I feel bad for these guys -->","73"
"New York","338.85","8775","261.18","10020","I feel bad for these guys -->","675"
"North Carolina","341.94","4707","244.05","3577","I feel bad for these guys -->","354"
"North Dakota","383.39","248","340.88","397","I feel bad for these guys -->","27"
"Ohio","331.05","4835","219.38","5019","I feel bad for these guys -->","609"
"Oklahoma","349.76","1279","241.47","1260","I feel bad for these guys -->","213"
"Oregon","202.57","2485","178.22","2376","I feel bad for these guys -->","113"
"Maryland","359.37","3221","265.15","2906","I feel bad for these guys -->","212"
"Massachusetts","340.2","4420","280.84","4406","I feel bad for these guys -->","319"
"Michigan","283.42","4416","263.77","4264","I feel bad for these guys -->","327"
"Minnesota","340.21","2661","269.74","2944","I feel bad for these guys -->","147"
"Mississippi","332.81","781","155.09","733","I feel bad for these guys -->","174"
"Missouri","348.51","2525","247.45","2464","I feel bad for these guys -->","330"
"Pennsylvania","358.6","6128","268.19","5826","I feel bad for these guys -->","553"
"Rhode Island","314.16","793","249.55","671","I feel bad for these guys -->","47"
"South Carolina","333.71","1964","208.28","1665","I feel bad for these guys -->","185"
"South Dakota","357.97","250","341.22","300","I feel bad for these guys -->","28"
"Tennessee","345.03","2556","227","2268","I feel bad for these guys -->","256"
"Texas","326.38","9447","231.78","10122","I feel bad for these guys -->","1275"
"Utah","285.85","1059","233.47","1221","I feel bad for these guys -->","71"
"Vermont","365.58","402","304.77","433","I feel bad for these guys -->","32"
"Virginia","361.82","3965","289.85","3582","I feel bad for these guys -->","318"
"Washington","231.55","3724","187.31","4105","I feel bad for these guys -->","179"
"West Virginia","357.87","631","224.8","636","I feel bad for these guys -->","63"
"Wisconsin","345.35","2518","271.76","2643","I feel bad for these guys -->","181"
"Wyoming","314.89","146","345.46","222","I feel bad for these guys -->","13"
