"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","340.24","1390","204.34","1251","145.79","160"
"Alaska","289.81","327","260.97","404","403.33","33"
"Arizona","300.46","2405","209.55","2138","186.92","281"
"Arkansas","347.12","751","180.98","722","126.2","134"
"California","245.31","15070","191.62","16843","187.97","986"
"Colorado","238.03","2835","197.2","2445","227.49","167"
"Connecticut","341.09","1621","272.87","1750","249.99","107"
"Delaware","366.19","444","230.17","378","204.86","39"
"District of Columbia","346.53","575","288.11","493","209.83","47"
"Florida","301.5","8476","217.88","7145","151.63","633"
"Georgia","326.51","3994","216.8","3028","145.25","280"
"Hawaii","309.16","413","265.92","459","174.23","29"
"Idaho","277.1","395","248.81","589","163.53","32"
"Illinois","355.68","5071","283.17","4802","193.46","410"
"Indiana","333.15","2134","211.26","1962","155.72","299"
"Iowa","366.79","873","290.14","891","249.3","112"
"Kansas","351.58","1053","262.09","877","121.73","130"
"Kentucky","337.88","1327","183.33","1316","123.31","167"
"Louisiana","366.61","1385","244.94","1189","143.98","290"
"Maine","317.25","559","245.95","572","272.95","59"
"Montana","267.06","684","248.1","335","571.68","30"
"Nebraska","341.48","637","250.92","636","133.37","73"
"Nevada","268.71","1117","229.41","1255","235.3","75"
"New Hampshire","357.67","535","290.71","582","617.09","46"
"New Jersey","348.74","2773","288.47","3667","226.25","235"
"New Mexico","289.12","706","201.42","568","94.88","58"
"New York","346.87","7109","265.32","7658","208.58","571"
"North Carolina","349.33","3634","245.81","2620","149.95","283"
"North Dakota","405.46","186","365.33","272","336.51","21"
"Ohio","334.64","3829","217.39","3776","165.62","502"
"Oklahoma","364.1","956","231.98","929","122.85","174"
"Oregon","208.6","1984","183.55","1740","178.05","82"
"Maryland","370.64","2553","252.65","2137","187.01","181"
"Massachusetts","350.3","3649","289.02","3266","221.46","268"
"Michigan","291.62","3671","274.85","3298","265.4","271"
"Minnesota","357.28","2147","276.33","2137","184.7","114"
"Mississippi","335.87","540","146.75","472","145.6","129"
"Missouri","357.77","1995","245.28","1827","146.1","273"
"Pennsylvania","366.16","4952","267.75","4325","193.04","464"
"Rhode Island","321.46","652","258.12","470","199.96","40"
"South Carolina","341.79","1505","202.33","1226","186.12","150"
"South Dakota","377.27","195","350.04","226","123.94","22"
"Tennessee","353.22","2013","225.61","1656","184.97","195"
"Texas","337.1","7489","233.38","7565","143.73","1057"
"Utah","287.04","865","238.45","923","207.35","57"
"Vermont","374.78","332","317.22","313","190.76","28"
"Virginia","367.02","3117","292.77","2659","224.37","256"
"Washington","232.55","2999","189.71","3118","136.27","142"
"West Virginia","354.28","493","214.35","473","145.37","55"
"Wisconsin","353.21","2012","271.34","1893","250.79","147"
"Wyoming","349.69","116","349.9","167","161.3","12"
