"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.88","1357","$203.81","1212","$147.74","156"
"Alaska","$288.33","321","$261.22","394","$407.31","32"
"Arizona","$301.04","2349","$209.13","2078","$186.63","277"
"Arkansas","$348.3","732","$182.17","702","$126.2","134"
"California","$245.46","14736","$191.74","16340","$189.55","960"
"Colorado","$238.31","2765","$196.81","2370","$227.66","162"
"Connecticut","$342.76","1577","$273.43","1700","$254.19","104"
"Delaware","$366.27","433","$229.91","364","$204.86","39"
"District of Columbia","$339.04","559","$290.33","472","$209.83","47"
"Florida","$302.27","8295","$217.73","6927","$152.03","622"
"Georgia","$326.99","3885","$215.54","2929","$146.08","277"
"Hawaii","$312.15","397","$273.9","451","$174.23","29"
"Idaho","$276.88","384","$249.36","575","$136.89","29"
"Illinois","$355.99","4929","$282.95","4629","$190.55","404"
"Indiana","$333.1","2089","$210.93","1906","$155.83","289"
"Iowa","$367.6","850","$289.22","854","$249.3","112"
"Kansas","$351.03","1020","$261.71","835","$122.23","129"
"Kentucky","$338.35","1289","$182.17","1278","$123.92","163"
"Louisiana","$366.06","1346","$245.31","1143","$143.52","282"
"Maine","$317.73","540","$246.09","559","$272.95","59"
"Montana","$267.03","673","$243.05","326","$588.04","29"
"Nebraska","$342.59","622","$250.84","617","$133.37","73"
"Nevada","$268.67","1091","$228.8","1205","$235.3","75"
"New Hampshire","$358.44","520","$289.98","567","$628.84","45"
"New Jersey","$349.76","2698","$288.15","3548","$226.91","230"
"New Mexico","$290.84","687","$201.4","561","$96.32","57"
"New York","$347.25","6934","$265.85","7428","$209.46","555"
"North Carolina","$350.11","3540","$244.53","2523","$147.89","276"
"North Dakota","$399.42","182","$365.31","267","$335.8","20"
"Ohio","$335.03","3735","$217.34","3671","$164.98","487"
"Oklahoma","$365.8","931","$234.69","906","$118.23","164"
"Oregon","$209.02","1935","$184.47","1683","$175.2","81"
"Maryland","$371.22","2475","$251.67","2049","$187.53","178"
"Massachusetts","$350.41","3553","$289.92","3146","$222.77","261"
"Michigan","$292.37","3606","$275.84","3211","$268.2","266"
"Minnesota","$358.34","2095","$277.03","2063","$186.2","113"
"Mississippi","$336.01","529","$145.43","461","$146.65","127"
"Missouri","$355.32","1953","$245.11","1761","$146.1","268"
"Pennsylvania","$366.6","4816","$267.29","4186","$191.84","444"
"Rhode Island","$323.51","633","$257.7","454","$199.96","40"
"South Carolina","$342.66","1452","$201.69","1183","$187.93","146"
"South Dakota","$377.24","193","$351.15","220","$123.94","22"
"Tennessee","$353.12","1961","$224.9","1603","$185.34","188"
"Texas","$337.9","7327","$232.45","7348","$144.39","1044"
"Utah","$289.5","841","$239.13","899","$204.58","56"
"Vermont","$375.57","327","$318.83","299","$190.36","27"
"Virginia","$367.92","3041","$291.8","2577","$222.89","249"
"Washington","$232.65","2920","$189.99","3031","$138.47","136"
"West Virginia","$354.17","481","$215","464","$148.62","52"
"Wisconsin","$353.5","1962","$271.46","1806","$237.56","145"
"Wyoming","$351.23","111","$359.34","162","$161.3","12"
