"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","336.98","1547","208.99","1471","I feel bad for these guys -->","183"
"Alaska","303.07","351","270.36","480","I feel bad for these guys -->","37"
"Arizona","298.23","2653","209.13","2455","I feel bad for these guys -->","308"
"Arkansas","341.37","851","208.3","847","I feel bad for these guys -->","146"
"California","243.8","16587","189.29","19288","I feel bad for these guys -->","1104"
"Colorado","243.41","3166","195.48","2909","I feel bad for these guys -->","183"
"Connecticut","336.54","1844","268.09","2085","I feel bad for these guys -->","129"
"Delaware","363.83","493","234.57","434","I feel bad for these guys -->","42"
"District of Columbia","348.22","661","281.74","585","I feel bad for these guys -->","49"
"Florida","300.87","9432","216.7","8230","I feel bad for these guys -->","700"
"Georgia","323.9","4459","217.53","3499","I feel bad for these guys -->","306"
"Hawaii","307.46","456","262.73","527","I feel bad for these guys -->","30"
"Idaho","275.45","454","244.79","679","I feel bad for these guys -->","36"
"Illinois","353.52","5667","282.74","5556","I feel bad for these guys -->","455"
"Indiana","332.51","2399","215.06","2272","I feel bad for these guys -->","327"
"Iowa","365.02","977","289.14","1056","I feel bad for these guys -->","122"
"Kansas","349.76","1168","260.03","1011","I feel bad for these guys -->","138"
"Kentucky","339.14","1500","182.21","1521","I feel bad for these guys -->","180"
"Louisiana","361.83","1530","241.11","1359","I feel bad for these guys -->","322"
"Maine","312.31","623","234.94","661","I feel bad for these guys -->","62"
"Montana","265.51","739","246.66","372","I feel bad for these guys -->","32"
"Nebraska","335.5","696","245.88","731","I feel bad for these guys -->","76"
"Nevada","265.23","1247","226.3","1437","I feel bad for these guys -->","78"
"New Hampshire","353.8","603","289.61","662","I feel bad for these guys -->","51"
"New Jersey","345.31","3072","286.27","4235","I feel bad for these guys -->","257"
"New Mexico","288.67","808","219.29","670","I feel bad for these guys -->","68"
"New York","343.83","7880","263.56","8783","I feel bad for these guys -->","618"
"North Carolina","345.21","4134","245.81","3061","I feel bad for these guys -->","319"
"North Dakota","393.94","213","338.21","329","I feel bad for these guys -->","23"
"Ohio","332.5","4269","219.18","4307","I feel bad for these guys -->","552"
"Oklahoma","353.45","1126","238.28","1077","I feel bad for these guys -->","197"
"Oregon","205.64","2197","180.92","2033","I feel bad for these guys -->","97"
"Maryland","365.87","2882","255.99","2486","I feel bad for these guys -->","193"
"Massachusetts","345.4","4020","285.35","3815","I feel bad for these guys -->","289"
"Michigan","287.81","4011","270.34","3755","I feel bad for these guys -->","298"
"Minnesota","351.21","2380","272.66","2489","I feel bad for these guys -->","129"
"Mississippi","335.37","615","150.94","552","I feel bad for these guys -->","144"
"Missouri","351.57","2231","245.43","2127","I feel bad for these guys -->","300"
"Pennsylvania","362.81","5564","269.22","5018","I feel bad for these guys -->","507"
"Rhode Island","317.06","723","259.51","565","I feel bad for these guys -->","47"
"South Carolina","337.29","1700","205.39","1421","I feel bad for these guys -->","164"
"South Dakota","358.24","223","348.81","256","I feel bad for these guys -->","25"
"Tennessee","347.75","2250","225.57","1930","I feel bad for these guys -->","221"
"Texas","334","8302","233.22","8649","I feel bad for these guys -->","1152"
"Utah","290.16","964","237.41","1069","I feel bad for these guys -->","62"
"Vermont","370.66","361","308.53","369","I feel bad for these guys -->","32"
"Virginia","364.87","3534","292","3120","I feel bad for these guys -->","288"
"Washington","233","3360","189.88","3593","I feel bad for these guys -->","160"
"West Virginia","357.98","557","225.52","551","I feel bad for these guys -->","60"
"Wisconsin","350.7","2255","272.4","2236","I feel bad for these guys -->","167"
"Wyoming","320.39","133","351.58","199","I feel bad for these guys -->","12"
